category,tipo_veda,year,semana,title,url
A_VXIV,reclutamiento,2023,7,Reporte N°14: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 7/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117415:Reporte-N-14-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-7-2023
A_VXIV,reclutamiento,2023,8,Reporte N°15: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 8/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117500:Reporte-N-15-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-8-2023
A_VXIV,reclutamiento,2023,9,Reporte N°16: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 9/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117575:Reporte-N-16-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-9-2023
A_VXIV,reclutamiento,2023,10,Reporte N°17: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 10/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117656:Reporte-N-17-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-10-2023
A_VXIV,reclutamiento,2023,11,Reporte N°18: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 11/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117711:Reporte-N-18-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-11-2023
A_VXIV,reclutamiento,2023,12,Reporte N°19: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 12/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117773:Reporte-N-19-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-12-2023
A_VXIV,reclutamiento,2023,13,Reporte N°20: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 13/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117842:Reporte-N-20-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-13-2023
A_VXIV,reclutamiento,2023,14,Reporte N°21: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 14/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117920:Reporte-N-21-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-14-2023
A_VXIV,reclutamiento,2023,15,Reporte N°22: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 15/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/117946:Reporte-N-22-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-15-2023
A_VXIV,reclutamiento,2023,16,Reporte N°23: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 16/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/118022:Reporte-N-23-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-16-2023
A_VXIV,reclutamiento,2023,47,Reporte N°1: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 47/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/119849:Reporte-N-1-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-47-2023
A_VXIV,reclutamiento,2023,48,Reporte N°2: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 48/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/119910:Reporte-N-2-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-48-2023
A_VXIV,reclutamiento,2023,49,Reporte N°3: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 49/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/119959:Reporte-N-3-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-49-2023
A_VXIV,reclutamiento,2023,50,Reporte N°4: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 50/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/120106:Reporte-N-4-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-50-2023
A_VXIV,reclutamiento,2023,51,Reporte N°5: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 51/2023),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/120200:Reporte-N-5-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-51-2023
A_VXIV,reclutamiento,2024,5,Reporte N°11: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 5/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/120737:Reporte-N-11-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-5-2024
A_VXIV,reclutamiento,2024,5,Reporte N°1: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 5/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/120802:Reporte-N-1-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-5-2024
A_VXIV,reclutamiento,2024,6,Reporte N°2: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 6/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/120861:Reporte-N-2-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-6-2024
A_VXIV,reclutamiento,2024,7,Reporte N°3: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 7/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/120929:Reporte-N-3-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-7-2024
A_VXIV,reclutamiento,2024,8,Reporte N°4: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 8/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121011:Reporte-N-4-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-8-2024
A_VXIV,reclutamiento,2024,9,Reporte N°5: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 9/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121096:Reporte-N-5-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-9-2024
A_VXIV,reclutamiento,2024,10,Reporte N°6: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 10/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121190:Reporte-N-6-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-10-2024
A_VXIV,reclutamiento,2024,11,Reporte preliminar N°7: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 11/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121235:Reporte-preliminar-N-7-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-11-2024
A_VXIV,reclutamiento,2024,11,Reporte N°7: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 11/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121269:Reporte-N-7-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-11-2024
A_VXIV,reclutamiento,2024,12,Reporte N°8: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 12/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121341:Reporte-N-8-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-12-2024
A_VXIV,reclutamiento,2024,13,Reporte N°9: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 13/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121418:Reporte-N-9-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-13-2024
A_VXIV,reclutamiento,2024,14,Reporte N°10: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 14/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121471:Reporte-N-10-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-14-2024
A_VXIV,reclutamiento,2024,16,Reporte N°11: Veda reclutamiento preliminar de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 16/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121562:Reporte-N-11-Veda-reclutamiento-preliminar-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-16-2024
A_VXIV,reclutamiento,2024,16,Reporte N°12: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 16/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/121609:Reporte-N-12-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-16-2024
A_VXIV,reclutamiento,2024,44,Reporte N°1: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 44/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/123408:Reporte-N-1-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-44-2024
A_VXIV,reclutamiento,2024,45,Reporte N°2: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 45/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/123488:Reporte-N-2-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-45-2024
A_VXIV,reclutamiento,2024,46,Reporte N°3: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 46/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/123609:Reporte-N-3-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-46-2024
A_VXIV,reclutamiento,2024,47,Reporte N°4: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 47/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/123779:Reporte-N-4-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-47-2024
A_VXIV,reclutamiento,2024,48,Reporte N°5: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 48/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/123862:Reporte-N-5-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-48-2024
A_VXIV,reclutamiento,2024,49,Reporte N°6: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 49/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/123942:Reporte-N-6-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-49-2024
A_VXIV,reclutamiento,2024,50,Reporte N°7: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 50/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124029:Reporte-N-7-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-50-2024
A_VXIV,reclutamiento,2024,51,Reporte N°8: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 51/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124090:Reporte-N-8-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-51-2024
A_VXIV,reclutamiento,2024,52,Reporte N°9: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 52/2024),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124164:Reporte-N-9-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-52-2024
A_VXIV,reclutamiento,2025,1,Reporte N°10: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 1/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124269:Reporte-N-10-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-1-2025
A_VXIV,reclutamiento,2025,2,Reporte N°11: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 2/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124358:Reporte-N-11-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-2-2025
A_VXIV,reclutamiento,2025,3,Reporte N°12: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 3/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124506:Reporte-N-12-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-3-2025
A_VXIV,reclutamiento,2025,4,Reporte N°13: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 4/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124573:Reporte-N-13-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-4-2025
A_VXIV,reclutamiento,2025,5,Reporte N°14: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 5/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124683:Reporte-N-14-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-5-2025
A_VXIV,reclutamiento,2025,6,Reporte N°15: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 6/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124734:Reporte-N-15-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-6-2025
A_VXIV,reclutamiento,2025,7,Reporte N°16: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 7/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124832:Reporte-N-16-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-7-2025
A_VXIV,reclutamiento,2025,8,Reporte N°17: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 8/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/124989:Reporte-N-17-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-8-2025
A_VXIV,reclutamiento,2025,9,Reporte N°18: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 9/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/125000:Reporte-N-18-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-9-2025
A_VXIV,reclutamiento,2025,10,Reporte N°19: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 10/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/125087:Reporte-N-19-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-10-2025
A_VXIV,reclutamiento,2025,50,Reporte N°01: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 50/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128173:Reporte-N-01-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-50-2025
A_VXIV,reclutamiento,2025,51,Reporte N°02: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 51/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128233:Reporte-N-02-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-51-2025
A_VXIV,reclutamiento,2025,52,Reporte N°03: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 52/2025),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128311:Reporte-N-03-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-52-2025
A_VXIV,reclutamiento,2026,1,Reporte N°04: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 01/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128426:Reporte-N-04-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-01-2026
A_VXIV,reclutamiento,2026,2,Reporte N°05: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 02/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128512:Reporte-N-05-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-02-2026
A_VXIV,reclutamiento,2026,3,Reporte N°06: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 03/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128609:Reporte-N-06-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-03-2026
A_VXIV,reclutamiento,2026,4,Reporte N°07: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 04/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128824:Reporte-N-07-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-04-2026
A_VXIV,reclutamiento,2026,5,Reporte N°08: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 05/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128887:Reporte-N-08-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-05-2026
A_VXIV,reclutamiento,2026,6,Reporte N°09: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 06/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/128985:Reporte-N-09-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-06-2026
A_VXIV,reclutamiento,2026,7,Reporte N°10: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 07/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/129093:Reporte-N-10-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-07-2026
A_VXIV,reclutamiento,2026,8,Reporte N°11: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 08/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/129156:Reporte-N-11-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-08-2026
A_VXIV,reclutamiento,2026,9,Reporte N°12: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 09/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/129238:Reporte-N-12-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-09-2026
A_VXIV,reclutamiento,2026,10,Reporte N°13: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 10/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/129301:Reporte-N-13-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-10-2026
A_VXIV,reclutamiento,2026,11,Reporte N°14: Veda reclutamiento de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 11/2026),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/129344:Reporte-N-14-Veda-reclutamiento-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-11-2026
A_VXIV,reproductiva,2019,26,Reporte N°1: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 26/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/104761:Reporte-N-1-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-26-2019
A_VXIV,reproductiva,2019,27,Reporte N°2: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 27/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/104826:Reporte-N-2-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-27-2019
A_VXIV,reproductiva,2019,27,Reporte N°3: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 27/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/104909:Reporte-N-3-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-27-2019
A_VXIV,reproductiva,2019,29,Reporte N°4: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 29/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/104979:Reporte-N-4-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-29-2019
A_VXIV,reproductiva,2019,30,Reporte N°5: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 30/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/105071:Reporte-N-5-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-30-2019
A_VXIV,reproductiva,2019,39,Reporte N°6: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 39/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/105627:Reporte-N-6-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-39-2019
A_VXIV,reproductiva,2019,40,Reporte N°7: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 40/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/105713:Reporte-N-7-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-40-2019
A_VXIV,reproductiva,2019,41,Reporte N°8: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 41/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/105770:Reporte-N-8-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-41-2019
A_VXIV,reproductiva,2019,42,Reporte N°9: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 42/2019),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/105815:Reporte-N-9-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-42-2019
A_VXIV,reproductiva,2020,26,Reporte N°1: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 26/2020),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/108070:Reporte-N-1-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-26-2020
A_VXIV,reproductiva,2020,27,Reporte N°2: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 27/2020),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/108102:Reporte-N-2-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-27-2020
A_VXIV,reproductiva,2020,28,Reporte N°3: Veda reproductiva de sardina común y anchoveta regiones de Valparaíso a Los Ríos (Semana 28/2020),https://www.subpesca.cl/portal/publicaciones/Publicaciones/Informes/Indicadores-biologicos/108167:Reporte-N-3-Veda-reproductiva-de-sardina-comun-y-anchoveta-regiones-de-Valparaiso-a-Los-Rios-Semana-28-2020
